,Unnamed: 0,Unnamed: 0.1,source_id_rebull,EPIC,ra_rebull,dec_rebull,G,G_err,bp,rp,parallax_rebull,parallax_err,BP_err,RP_err,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,prot,designation,source_id,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist,period,bprp,age_gyr
1278,930,22978,664499954009909760,212024554,129.69020694771964,20.66215922609626,17.575352,0.01,19.19184,16.292273,5.572125347193949,0.22723758378477896,0.2,0.01,AD 2452,0.2,18.31,13.6,1.34,0.0377,0,N,0.00685,       ,       , ,N,Y,N,    ,0.018869999999999998,0.48821000000000003,2,16.82,0,2,All,2M,Simbad,129.690392,20.662201,1.34,Gaia DR2 664499954009909760,6.644999540099098e+17,2015.5,129.69020694771964,0.1517596825966593,20.66215922609626,0.10260377913070164,5.572125347193949,0.22723758378477898,24.521142959594727,-35.681255414746865,0.3255831244553935,-13.450290706364374,0.18643831168874134,-0.20852528512477875,-0.17766371369361877,-0.25967735052108765,0.20561127364635468,-0.10461391508579254,0.02924831584095955,-0.39762094616889954,0.6956225037574768,-0.3079991340637207,-0.33927053213119507,296.0223083496094,0.5543815904879653,4.205561274426256,0.0,0.0,1758.7558859602286,2.5426237421236775,17.57535171508789,290.95070899495914,12.477902516865717,19.19183921813965,2442.636364548442,14.728303792723429,16.292272567749023,2.899566650390625,1.6164875030517578,1.2830791473388672,0.0,,NOT_AVAILABLE,204.6547466613326,32.46335666556261,126.72497591364429,2.1396855818676483,,,,,,,,,,,,,,,,212024554.0,129.690392,20.662201,178.994035726793,171.937078234642,186.643711717051,399.7667367285,1.0,1.0,2MASS J08384569+2039439,5,STAR,1.0,0.0,3877.0,325.0,-278.0,4.9,0.12,-0.1,-0.111,0.16,-0.28,0.37,0.1,-0.11,0.41,0.12,-0.15,16.816,999999.0,JHK,N/A,N/A,0.0911797133766636,1.34,2.899566650390625,0.7
1279,931,22979,663904126083650048,212024569,127.73989373787882,20.66242825025065,14.741109,0.002,15.682821,13.784791,5.003428940005512,0.05647268761995616,0.01,0.01,AD 1423,0.55,14.7,11.72,15.49,0.2864,0,Y,0.0084,       ,       , ,N,N,N,    ,0.00796,0.18425999999999998,2,14.89,0,2,All,2M,Simbad,127.740015,20.662463,15.49,Gaia DR2 663904126083650048,6.6390412608365e+17,2015.5,127.73989373787882,0.041827405615203095,20.66242825025065,0.022064521009235234,5.003428940005511,0.056472687619956156,88.59909057617188,-32.616660032814615,0.0933245940571021,-9.782882199114283,0.04826425697307254,-0.3750326335430145,0.09387430548667908,0.0614328496158123,0.3076431453227997,0.2792288064956665,0.4007554352283478,-0.09020845592021942,0.4730854630470276,-0.30060848593711853,-0.2707265019416809,352.42498779296875,0.12000989650001889,2.8043329514142226,0.0,0.0,23927.80317659922,9.503792801684684,14.741108894348145,7369.3086834695205,29.07960003310103,15.682821273803711,24595.275592455335,45.134289842006865,13.784790992736816,1.8980302810668945,0.9417123794555664,0.9563179016113281,0.0,,NOT_AVAILABLE,203.92556487910198,30.747411076237196,124.95650554247975,1.6857085905510063,3867.0,3784.0,4273.9599609375,0.2240000069141388,0.16940000653266907,0.5649999976158142,0.11400000005960464,0.08649999648332596,0.2919999957084656,0.5843892097473145,0.47839832305908203,0.6103069186210632,0.0688011646270752,0.06712258607149124,0.07047974318265915,212024569.0,127.740015,20.662463,198.749106987511,196.52618571452,201.021970426941,409.151753289048,1.0,1.0,2MASS J08305760+2039448,5,STAR,1.0,0.0,4116.0,159.0,-159.0,4.79,0.04,-0.05,-0.029,0.15,-0.18,0.5,0.06,-0.04,0.57,0.06,-0.06,14.894,999999.0,JHK,N/A,N/A,0.10065577634111017,15.49,1.8980302810668945,0.7
1280,933,23012,664464808293984000,212025163,130.4165500451054,20.672141222866767,9.522808,0.0003,9.754986,9.176066,5.182855385882038,0.0762859184592595,0.002,0.002,JS446  ,1.42,9.53,8.59,1.06,0.1133,0,Y,0.00811,       ,       , ,Y,N,N,    ,0.0009,0.01379,2,9.64,1,1,All,2M,Simbad,130.416701,20.672195,1.06,Gaia DR2 664464808293984000,6.64464808293984e+17,2015.5,130.4165500451054,0.06431519631714838,20.672141222866763,0.037901795930707645,5.182855385882038,0.0762859184592595,67.93987274169922,-35.897307916327165,0.12837029506475015,-13.685793803385343,0.07120440633032211,-0.6447167992591858,-0.6123225688934326,-0.7198215126991272,0.5900993943214417,0.5687544941902161,0.6448778510093689,-0.8438735008239746,0.7820129990577698,-0.4843418002128601,-0.6000083088874817,627.0330810546875,0.0,0.0,1.0,0.0,2925655.708584025,625.6877241186711,9.522808074951172,1732051.743809075,1094.1239476252829,9.754985809326172,1715305.8122001837,951.8017619073056,9.176066398620605,0.5789194107055664,0.232177734375,0.3467416763305664,34.996484188522494,0.5221515992394965,NOT_AVAILABLE,204.91576881526575,33.10663053673495,127.3798398855441,2.323422727981629,6527.92529296875,6421.77001953125,6722.0,0.6549999713897705,0.2946000099182129,0.9319999814033508,0.3301999866962433,0.16269999742507935,0.47029998898506165,1.6046874523162842,1.513365387916565,1.658178687095642,4.21285343170166,4.135103225708008,4.2906036376953125,212025163.0,130.416701,20.672195,191.932599335075,189.141438570148,194.805850452053,396.363986500526,1.0,1.0,2MASS J08414001+2040199,5,STAR,1.0,0.0,6319.0,151.0,-151.0,4.19,0.14,-0.3,0.068,0.1,-0.16,1.45,0.67,-0.2,1.29,0.23,-0.11,9.643,999999.0,gri,N/A,N/A,0.05141725371378333,1.06,0.5789194107055664,0.7
1281,934,23024,664608638159278080,212025613,129.29938716174306,20.67978509581013,15.885694,0.002,17.177906,14.750851,5.696068766299502,0.13515755046363065,0.2,0.01,JS166  ,0.39,16.28,12.29,11.3,0.029,1,Y,0.008159999999999999,       ,       , ,N,Y,Y,    ,0.03608,0.25074,2,15.69,0,2,All,2M,Simbad,129.299611,20.679872,11.3,Gaia DR2 664608638159278080,6.646086381592781e+17,2015.5,129.29938716174303,0.08391721244484601,20.679785095810132,0.046200038908476806,5.696068766299502,0.13515755046363065,42.143917083740234,-35.32526146408219,0.16965690649820606,-14.553845096444235,0.09575558916233812,-0.37242981791496277,-0.6112424731254578,-0.455036461353302,0.5335533618927002,0.230038121342659,0.31147220730781555,-0.3262658715248108,0.7941117286682129,-0.5935361981391907,-0.5676332712173462,264.4220886230469,0.24025005767822186,3.9269853086782898,0.0,0.0,8338.131044882297,9.68194901169964,15.885693550109863,1859.4847881304418,23.487926589922882,17.177906036376953,10102.472579982952,24.732656429481374,14.750850677490234,2.4270553588867188,1.2922124862670898,1.134842872619629,0.0,,NOT_AVAILABLE,204.48887823348772,32.125186888851076,126.36652419244638,2.064167028409468,3361.25,3344.5,3527.666748046875,0.054999999701976776,0.007000000216066837,0.5131000280380249,0.03099999949336052,0.0038999998942017555,0.2655999958515167,,,,,,,212025613.0,129.299611,20.679872,174.822978178384,170.755081552978,179.08576382999,401.581591069825,1.0,1.0,2MASS J08371189+2040473,5,STAR,1.0,0.0,3632.0,112.0,-140.0,5.0,0.07,-0.05,-0.003,0.12,-0.15,0.28,0.05,-0.05,0.28,0.08,-0.07,15.685,999999.0,JHK,N/A,N/A,0.22405124567123408,11.3,2.4270553588867188,0.7
1282,936,23050,664605270904832768,212025985,129.0645446318721,20.685986254276575,14.8284025,0.002,15.878354000000002,13.814615,5.192883283366923,0.07382382575065881,0.01,0.01,JS117  ,0.56,14.91,11.63,17.27,0.4589,0,Y,0.00821,       ,       , ,N,Y,Y,    ,0.015619999999999998,0.39024000000000003,2,14.82,1,2,All,2M,Simbad,129.064719,20.686044,17.27,Gaia DR2 664605270904832768,6.646052709048328e+17,2015.5,129.0645446318721,0.04757798118518426,20.68598625427658,0.02999818053623896,5.192883283366923,0.07382382575065881,70.34156036376953,-35.76643158729914,0.1037956731010979,-14.272427998771779,0.05869415622755369,-0.6116196513175964,-0.5406278371810913,-0.46169546246528625,0.48359420895576477,0.5442304015159607,0.5482069253921509,-0.43832966685295105,0.7709171772003174,-0.5111531019210815,-0.6101281046867371,306.9241027832031,0.13967568447707365,3.0309183251242273,0.0,0.0,22079.295834301123,11.77831258973117,14.828402519226074,6154.7963671971365,16.663668610386562,15.8783540725708,23928.857901116215,41.49637872526045,13.814615249633789,2.0637388229370117,1.0499515533447266,1.0137872695922852,0.0,,NOT_AVAILABLE,204.39421175366996,31.92057112021314,126.15218238938732,2.014919479943846,3842.72265625,3620.5,4249.3076171875,0.6439999938011169,0.5115000009536743,0.9610999822616577,0.3546999990940094,0.25940001010894775,0.48249998688697815,0.5522533059120178,0.4516271948814392,0.62212735414505,0.05991389602422714,0.05812379717826843,0.06170399487018585,212025985.0,129.064719,20.686044,191.560168330206,188.868264040654,194.328501005967,402.688374238035,1.0,1.0,2MASS J08361553+2041098,5,STAR,1.0,0.0,3626.0,43.0,-36.0,5.02,0.03,-0.02,-0.119,0.14,-0.05,0.27,0.01,-0.02,0.27,0.02,-0.03,14.821,999999.0,gri,N/A,N/A,0.035478698500805206,17.27,2.0637388229370117,0.7
1283,937,23081,661699566613242880,212026716,132.24945269449864,20.698739970268022,17.929232,0.01,19.85439,16.554434,4.915080325393865,0.17679745722629084,0.2,0.01,       ,0.19,18.97,13.72,0.3,0.039,0,Y,0.00792,       ,       , ,N,N,Y,    ,0.02077,0.13072,2,18.21,0,1,All,2M,Simbad,132.249606,20.698763,0.3,Gaia DR2 661699566613242880,6.616995666132429e+17,2015.5,132.24945269449864,0.14465347103558007,20.698739970268026,0.08546068185653384,4.915080325393865,0.17679745722629084,27.800628662109375,-38.605426377266284,0.2910420296852216,-13.41479581520583,0.19009066642358846,-0.3595648407936096,-0.1632884293794632,-0.03665719926357269,0.227066770195961,0.17561297118663788,0.3148323893547058,-0.5962949395179749,0.4281123876571655,-0.024896975606679916,-0.3897623121738434,415.5238037109375,0.4214423000894068,2.4162445035664986,0.0,0.0,1269.560175818587,1.67240259773829,17.929231643676758,158.05198357940318,6.151675051082862,19.854389190673828,1918.6453379423795,7.211043994731233,16.554433822631836,3.299955368041992,1.9251575469970703,1.3747978210449219,0.0,,NOT_AVAILABLE,205.5746430637279,34.73209384107473,129.02888493166745,2.79999026231703,,,,,,,,,,,,,,,,212026716.0,132.249606,20.698763,202.645882182373,195.577751632933,210.234072597875,388.423573238825,1.0,1.0,2MASS J08485990+2041555,5,STAR,1.0,0.0,3491.0,105.0,-126.0,5.14,0.03,-0.02,-0.309,0.2,-0.28,0.18,0.01,-0.01,0.16,0.02,-0.01,18.21,999999.0,gri,N/A,N/A,0.14957380991525632,0.3,3.299955368041992,0.7
1284,938,23089,664456626379853696,212026805,130.0704498019142,20.70011805795692,18.430542000000006,0.01,20.02959,17.067324,5.688967550893962,0.29552517243668885,0.2,0.2,HSHJ309,0.16,19.37,14.26,0.6,0.1604,0,Y,0.0077599999999999995,       ,       , ,N,N,Y,    ,0.04333,1.01796,2,18.66,0,2,All,2M,Simbad,130.070626,20.700199,0.6,Gaia DR2 664456626379853696,6.644566263798537e+17,2015.5,130.07044980191418,0.3225867716810297,20.700118057956917,0.1271525987412673,5.688967550893963,0.29552517243668885,19.2503662109375,-35.59452696673682,0.5249120580300477,-13.633119635862254,0.2702663685070849,0.014219027012586594,-0.42786502838134766,0.4950992465019226,0.04966391250491142,0.026614585891366005,0.12152370065450668,-0.033196333795785904,0.18559610843658447,-0.16204039752483368,-0.23418423533439636,196.39373779296875,0.3922578631522978,0.7861952532442327,0.0,0.0,800.0728104844582,1.9696311096295331,18.4305419921875,134.49893890508716,9.704020088486917,20.029590606689453,1196.2950523122126,10.24450960349351,17.067323684692383,2.9622669219970703,1.5990486145019531,1.3632183074951172,0.0,,NOT_AVAILABLE,204.7546779516978,32.811078221152776,127.05949216299504,2.267185357221553,,,,,,,,,,,,,,,,212026805.0,130.070626,20.700199,175.621573441857,166.739548619559,185.484458437024,397.907859719092,1.0,1.0,2MASS J08401695+2042007,5,STAR,1.0,0.0,3392.0,165.0,-103.0,5.12,0.03,-0.04,-0.097,0.16,-0.24,0.18,0.02,-0.01,0.17,0.03,-0.01,18.664,999999.0,gri,N/A,N/A,0.0902614660076455,0.6,2.9622669219970703,0.7
1285,939,23099,664641348629985280,212026921,128.31408962212126,20.702435465774236,12.459369,0.0003,12.986339,11.800583,5.478656257565709,0.045435446259438204,0.002,0.002,JS 25  ,0.85,12.39,10.44,12.07,0.4166,0,Y,0.0086,       ,       , ,M,Y,N,    ,0.00954,0.31001999999999996,2,12.51,0,2,All,2M,Simbad,128.314256,20.702492000000003,12.07,Gaia DR2 664641348629985280,6.646413486299853e+17,2015.5,128.31408962212126,0.03557433401396964,20.702435465774236,0.02088746543937841,5.478656257565709,0.045435446259438204,120.58110046386719,-35.19918584362082,0.07368632421144583,-14.66428225743274,0.04425578865733386,-0.552424430847168,-0.1129058375954628,-0.12906506657600403,0.463608056306839,0.310646116733551,0.49513551592826843,-0.2650860846042633,0.5030433535575867,-0.44247967004776,-0.40162965655326843,527.9354248046875,0.0,0.0,1.0,1.0,195703.59896143238,64.4674972322653,12.459368705749512,88312.05798936205,125.81039487638006,12.98633861541748,152944.90097726413,141.34136649294447,11.800582885742188,1.185755729675293,0.5269699096679688,0.6587858200073242,36.154844791783916,1.2166794199129194,NOT_AVAILABLE,204.09589384159847,31.265929028964027,125.46773816903764,1.8561923389660087,4923.25244140625,4848.603515625,5069.0,0.09650000184774399,0.00800000037997961,0.31299999356269836,0.018300000578165054,0.004900000058114529,0.1526000052690506,0.7393385767936707,0.6974338293075562,0.7622795104980469,0.28932759165763855,0.2859439551830292,0.2927112281322479,212026921.0,128.314256,20.702492,181.584628049244,180.087416257762,183.106491806451,406.258817385813,1.0,1.0,2MASS J08331542+2042089,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,12.514,999999.0,BV,N/A,N/A,0.02794895261050004,12.07,1.185755729675293,0.7
1289,941,23124,661690736160492928,212027377,132.64680736282722,20.710382175157093,17.464418,0.01,19.134937,16.172556,5.354753221956647,0.13915054285379527,0.2,0.01,AD 3788,0.21,18.29,13.4,1.11,0.5018,0,Y,0.00777,       ,       , ,N,N,N,    ,0.03633,1.2528299999999999,2,17.64,0,2,All,2M,Simbad,132.64699299999998,20.710466,1.11,Gaia DR2 661690736160492928,6.616907361604929e+17,2015.5,132.6468073628272,0.11268394183181853,20.710382175157097,0.06559611778510703,5.354753221956647,0.13915054285379527,38.481727600097656,-39.235718972021346,0.22529571738599258,-13.258574551016025,0.1367682789172896,-0.34268656373023987,-0.11547978222370148,-0.15423469245433807,0.206816628575325,0.15948201715946198,0.25175780057907104,-0.5600995421409607,0.47434690594673157,-0.12267070263624191,-0.3599938154220581,456.23382568359375,0.29510331291631153,1.8992874896432488,0.0,0.0,1947.9559525441023,2.123616593247663,17.464418411254883,306.6057996952416,11.194781183433879,19.134937286376953,2727.3798743557527,8.554161367478857,16.172555923461914,2.962381362915039,1.6705188751220703,1.2918624877929688,0.0,,NOT_AVAILABLE,205.7111211836789,35.08672652498415,129.38420857086433,2.9111154866317475,,,,,,,,,,,,,,,,212027377.0,132.646993,20.710466,185.932941737629,181.205774661366,190.908663092565,386.87107384801,1.0,1.0,2MASS J08503527+2042376,5,STAR,1.0,0.0,3542.0,107.0,-107.0,5.07,0.04,-0.05,-0.151,0.2,-0.2,0.22,0.04,-0.03,0.21,0.04,-0.03,17.643,999999.0,gri,N/A,N/A,0.09774359811056577,1.11,2.962381362915039,0.7
1293,943,23128,664456733755404928,212027446,130.07025169748803,20.71166684767974,16.820768,0.002,18.371086,15.582623000000002,5.2917402862711205,0.1186763520680105,0.2,0.01,JS720  ,0.26,17.42,12.97,5.31,0.8714,0,Y,0.00813,       ,       , ,N,Y,Y,    ,0.06622,3.2875400000000004,P,16.91,0,2,All,2M,Simbad,130.070418,20.71174,5.31,Gaia DR2 664456733755404928,6.644567337554049e+17,2015.5,130.07025169748803,0.0962666956910753,20.71166684767974,0.05805383806145756,5.29174028627112,0.1186763520680105,44.58967590332031,-35.32981707837749,0.18789509849513483,-13.04208273331055,0.12901716923633225,-0.14977018535137177,-0.24586044251918793,-0.034773651510477066,-0.06455755978822708,0.05408693104982376,0.014312234707176685,-0.12637726962566376,0.4566027522087097,-0.05820433050394058,-0.37808120250701904,256.4845275878906,0.32474681129360244,3.072824794277943,0.0,0.0,3524.0267935843917,6.366360271488656,16.820768356323242,619.6136093032572,10.225101157649403,18.37108612060547,4695.903291795219,24.195512882291908,15.582622528076172,2.788463592529297,1.5503177642822266,1.2381458282470703,0.0,,NOT_AVAILABLE,204.74166286961918,32.814787555230254,127.05635105871369,2.2783010157103734,4038.510009765625,3560.0,4370.71337890625,0.4779999852180481,0.17499999701976776,0.8141000270843506,0.2353000044822693,0.10189999639987946,0.45899999141693115,,,,,,,212027446.0,130.070418,20.71174,188.086790846745,183.947346874135,192.413316420529,397.885758055905,1.0,1.0,2MASS J08401690+2042422,5,STAR,1.0,0.0,3522.0,83.0,-83.0,5.06,0.03,-0.05,-0.024,0.1,-0.12,0.23,0.04,-0.03,0.23,0.04,-0.04,16.915,999999.0,gri,N/A,N/A,0.06243693686197238,5.31,2.788463592529297,0.7
1294,944,23133,664641413053011328,212027544,128.30790802181116,20.7133893862228,18.642105,0.01,20.294611,17.26579,5.18096980257374,0.2929844449988753,0.2,0.2,AD 1728,0.15,19.58,14.4,0.46,0.0873,0,Y,0.00761,       ,       , ,N,Y,Y,    ,0.08512,0.1953,2,18.87,1,2,All,2M,Simbad,128.308072,20.713425,0.46,Gaia DR2 664641413053011328,6.646414130530113e+17,2015.5,128.30790802181116,0.22674211261645116,20.713389386222794,0.12363983610865721,5.18096980257374,0.29298444499887527,17.683429718017578,-34.46172063837488,0.479658455017373,-12.536319266058854,0.2728453562472839,-0.38802000880241394,-0.00890425592660904,0.1566329300403595,0.3821200132369995,0.23743028938770294,0.39050421118736267,-0.09598732739686966,0.4842700958251953,-0.41451317071914673,-0.2512607276439667,525.9479370117188,0.7145208796277789,3.6608622111353677,0.0,0.0,658.4220310713052,1.1068314757336337,18.642105102539062,105.36857635475562,5.976850524502703,20.29461097717285,996.4411208717556,7.599914928667704,17.265790939331055,3.028820037841797,1.652505874633789,1.3763141632080078,0.0,,NOT_AVAILABLE,204.08154070554926,31.264225648716383,125.45942770619602,1.8653810108560605,,,,,,,,,,,,,,,,212027544.0,128.308072,20.713425,192.874545398735,182.298866349279,204.728315553419,406.261463615815,1.0,1.0,2MASS J08331393+2042483,5,STAR,1.0,0.0,3437.0,173.0,-115.0,5.11,0.04,-0.06,-0.148,0.2,-0.24,0.19,0.04,-0.02,0.17,0.04,-0.02,18.868,999999.0,gri,N/A,N/A,0.0685118435903721,0.46,3.028820037841797,0.7
1298,946,23144,661699910210446848,212027750,132.3113302739501,20.716874521494653,13.319321,0.002,14.00448,12.5261345,4.396436809177773,0.024479043518402303,0.01,0.002,       ,0.69,13.31,10.82,20.31,0.3107,0,Y,0.0081,       ,       , ,N,Y,Y,    ,0.0021,0.05459,2,13.32,1,1,All,2M,Simbad,132.311534,20.716921,20.31,Gaia DR2 661699910210446848,6.616999102104468e+17,2015.5,132.3113302739501,0.020408502669084574,20.716874521494653,0.013571902690105823,4.396436809177773,0.024479043518402306,179.6000213623047,-45.43988979206749,0.04133882748220141,-13.1911454834244,0.029292856559277082,-0.4185079336166382,-0.10623034089803696,-0.1856454461812973,0.27308428287506104,0.10644368082284927,0.2866157293319702,-0.6573736071586609,0.413985937833786,-0.038733746856451035,-0.38389119505882263,417.4362487792969,0.0404317323212287,0.5728903861471547,0.0,0.0,88637.62825179208,17.883407797435975,13.319320678710938,34575.0878867984,44.750122640222706,14.004480361938477,78399.67088432181,70.5274425655007,12.526134490966797,1.4783458709716797,0.6851596832275391,0.7931861877441406,0.0,,NOT_AVAILABLE,205.5771347261198,34.79271372120813,129.07985148526234,2.8329696823575103,4462.66650390625,4393.08984375,4639.0,0.7829999923706055,0.3878999948501587,1.041100025177002,0.3416999876499176,0.1818999946117401,0.5170999765396118,0.8127883076667786,0.7521727085113525,0.8387376070022583,0.2360626608133316,0.23269884288311005,0.23942647874355316,212027750.0,132.311534,20.716921,225.976197984271,224.723631903895,227.242553925189,388.154752781873,1.0,1.0,2MASS J08491476+2043009,5,STAR,1.0,0.0,4354.0,175.0,-140.0,4.71,0.05,-0.04,-0.093,0.1,-0.12,0.58,0.05,-0.05,0.64,0.05,-0.05,13.321,999999.0,gri,N/A,N/A,0.041415562545898774,20.31,1.4783458709716797,0.7
1299,947,23145,661838281173303808,212027753,131.05116375689153,20.716862469445022,17.699846,0.01,19.510105,16.380589999999998,5.692782895583044,0.14249008894014287,0.2,0.01,AD 3283,0.2,18.58,13.54,1.0,0.7123,0,Y,0.008579999999999999,       ,       , ,N,Y,N,    ,0.08397,3.68681,2,17.03,0,2,All,2M,Simbad,131.05134099999998,20.716955,1.0,Gaia DR2 661838281173303808,6.618382811733038e+17,2015.5,131.05116375689153,0.1280140352448228,20.716862469445022,0.06887018063926717,5.692782895583042,0.14249008894014287,39.95213317871094,-37.132913026125564,0.24966777786697245,-13.45474763796689,0.14708883384420476,-0.24246269464492798,-0.26751139760017395,0.03856978565454483,0.13060800731182098,0.19161517918109894,0.20246055722236633,-0.6564761400222778,0.30706578493118286,-0.021469637751579285,-0.23187975585460663,582.0814208984375,0.45043291441566025,4.162956072075629,0.0,0.0,1568.2236408662031,2.5013875023040657,17.699846267700195,217.02683884296835,7.5802461021770675,19.51010513305664,2251.8109297077185,9.771052412961422,16.380590438842773,3.129514694213867,1.8102588653564453,1.3192558288574219,0.0,,VARIABLE,205.1033520307337,33.681010663614316,127.94200572286589,2.520842360256868,,,,,,,,,,,,,,,,212027753.0,131.051341,20.716955,174.939603966529,170.650564951259,179.445713080492,393.426933913287,1.0,1.0,2MASS J08441232+2043010,5,STAR,1.0,0.0,3666.0,292.0,-208.0,4.97,0.1,-0.13,-0.056,0.15,-0.24,0.3,0.12,-0.1,0.31,0.15,-0.13,17.032,999999.0,JHK,N/A,N/A,0.12636246703484652,1.0,3.129514694213867,0.7
